subject_id,session_id,segment_idx,timestamp,alpha_power,beta_power,theta_power,gamma_power,disengaged
S049,UETH3AP4,20,2025-04-09 17:03:20,0.7886,1.5375,1.362,1.4375,1
S049,UETH3AP4,21,2025-04-09 17:03:30,0.6324,1.7577,1.012,0.4467,1
S049,UETH3AP4,22,2025-04-09 17:03:40,0.9865,0.6849,1.4963,0.7731,1
S049,UETH3AP4,23,2025-04-09 17:03:50,0.9334,1.061,1.6964,1.3588,1
S049,UETH3AP4,24,2025-04-09 17:04:00,0.7809,0.7251,1.4594,0.5314,1
S049,UETH3AP4,25,2025-04-09 17:04:10,1.386,1.0611,1.3585,1.2809,1
S049,UETH3AP4,26,2025-04-09 17:04:20,0.6216,1.0545,1.3198,1.0982,1
S049,UETH3AP4,27,2025-04-09 17:04:30,0.6968,1.2046,1.6334,0.7246,1
S049,UETH3AP4,28,2025-04-09 17:04:40,0.8921,1.0158,2.0828,0.6252,1
S049,UETH3AP4,29,2025-04-09 17:04:50,1.1187,1.2566,1.5697,0.6911,1
S049,UETH3AP4,30,2025-04-09 17:05:00,1.1647,0.9509,1.1511,0.7182,1
S049,UETH3AP4,31,2025-04-09 17:05:10,0.7912,1.0254,1.4505,1.0199,1
S049,UETH3AP4,32,2025-04-09 17:05:20,0.8725,0.8741,1.1016,1.0067,1
S049,UETH3AP4,33,2025-04-09 17:05:30,1.1444,0.9843,1.9505,0.6362,1
S049,UETH3AP4,34,2025-04-09 17:05:40,1.1696,0.8797,2.0219,0.8813,1
S049,UETH3AP4,35,2025-04-09 17:05:50,0.867,1.3616,1.0443,0.9231,1
S049,UETH3AP4,36,2025-04-09 17:06:00,0.9128,1.3896,1.5936,0.4791,1
S049,UETH3AP4,37,2025-04-09 17:06:10,1.2249,0.6431,1.1881,0.6117,1
S049,UETH3AP4,38,2025-04-09 17:06:20,1.4885,0.585,2.1153,0.7079,1
S049,UETH3AP4,40,2025-04-09 17:06:40,0.8944,0.7615,1.2922,0.8489,1
S049,UETH3AP4,41,2025-04-09 17:06:50,0.9609,0.6253,1.2803,0.5313,1
S049,UETH3AP4,42,2025-04-09 17:07:00,0.8931,0.431,1.8825,1.4812,1
S049,UETH3AP4,43,2025-04-09 17:07:10,0.8828,1.015,1.0455,0.4415,1
S049,UETH3AP4,45,2025-04-09 17:07:30,0.984,0.7052,1.02,1.0861,1
S049,UETH3AP4,46,2025-04-09 17:07:40,0.7932,1.0555,1.2949,0.7044,1
S049,UETH3AP4,47,2025-04-09 17:07:50,1.2178,1.3578,0.7578,0.7815,1
S049,UETH3AP4,50,2025-04-09 17:08:20,0.6451,1.3209,0.9048,1.043,1
S049,UETH3AP4,51,2025-04-09 17:08:30,0.9185,0.8731,1.0286,0.7457,1
S049,UETH3AP4,52,2025-04-09 17:08:40,0.9166,1.3725,1.2583,0.4676,1
S049,UETH3AP4,53,2025-04-09 17:08:50,0.889,1.0653,1.0979,1.0329,1
S049,UETH3AP4,54,2025-04-09 17:09:00,0.7418,0.8658,1.0807,0.8026,1
S049,UETH3AP4,55,2025-04-09 17:09:10,0.895,1.0196,1.2956,0.8847,1
S049,UETH3AP4,57,2025-04-09 17:09:30,1.2122,1.5667,1.0611,1.5561,1
S049,UETH3AP4,58,2025-04-09 17:09:40,1.0617,0.9232,0.9821,0.9494,1
S049,UETH3AP4,59,2025-04-09 17:09:50,0.9995,1.0043,1.2223,1.0219,1
S049,UETH3AP4,60,2025-04-09 17:10:00,1.5357,0.4924,1.5877,0.6684,1
S049,UETH3AP4,61,2025-04-09 17:10:10,0.9128,1.2576,1.5339,0.7859,1
S049,UETH3AP4,62,2025-04-09 17:10:20,0.7041,0.926,1.5149,0.4523,1
S049,UETH3AP4,64,2025-04-09 17:10:40,0.6658,0.9265,1.6019,0.9242,1
S049,UETH3AP4,65,2025-04-09 17:10:50,0.7394,1.0623,1.1172,1.3193,1
S049,UETH3AP4,66,2025-04-09 17:11:00,0.6668,0.984,2.0936,0.7477,1
S049,UETH3AP4,68,2025-04-09 17:11:20,1.5998,0.6636,1.6888,0.4187,1
S049,UJHQ7XOG,0,2025-04-21 16:00:00,0.7969,1.3061,1.0314,0.6822,0
S049,UJHQ7XOG,1,2025-04-21 16:00:10,0.8651,1.4747,1.4465,1.1041,0
S049,UJHQ7XOG,2,2025-04-21 16:00:20,1.0611,0.9235,1.0746,1.065,0
S049,UJHQ7XOG,3,2025-04-21 16:00:30,1.0043,0.9647,1.3377,0.6185,0
S049,UJHQ7XOG,4,2025-04-21 16:00:40,0.724,1.3226,1.523,0.4865,0
S049,UJHQ7XOG,5,2025-04-21 16:00:50,0.8968,0.7888,1.1658,0.8699,0
S049,UJHQ7XOG,6,2025-04-21 16:01:00,1.0198,1.472,1.0537,0.8416,0
S049,UJHQ7XOG,7,2025-04-21 16:01:10,1.2958,0.8046,0.8662,1.4456,0
S049,UJHQ7XOG,8,2025-04-21 16:01:20,1.1188,1.1479,1.471,0.8806,0
S049,UJHQ7XOG,9,2025-04-21 16:01:30,0.746,0.9072,1.6821,0.751,0
S049,UJHQ7XOG,10,2025-04-21 16:01:40,0.7731,1.1649,1.5723,1.0103,0
S049,UJHQ7XOG,11,2025-04-21 16:01:50,1.0583,1.4356,1.059,1.1189,0
S049,UJHQ7XOG,14,2025-04-21 16:02:20,1.1177,1.4431,2.0042,0.496,0
S049,UJHQ7XOG,15,2025-04-21 16:02:30,1.0301,0.9575,0.9737,0.8385,0
S049,UJHQ7XOG,16,2025-04-21 16:02:40,1.307,0.8101,1.3571,0.8483,0
S049,UJHQ7XOG,19,2025-04-21 16:03:10,1.2318,1.183,1.7489,0.2451,0
S049,UJHQ7XOG,20,2025-04-21 16:03:20,0.9215,0.8274,1.1351,0.6425,0
S049,UJHQ7XOG,21,2025-04-21 16:03:30,1.058,0.6694,1.2537,0.454,0
S049,UJHQ7XOG,22,2025-04-21 16:03:40,1.3584,0.8216,0.9517,0.5226,0
S049,UJHQ7XOG,23,2025-04-21 16:03:50,0.8263,1.2967,1.174,1.1374,0
S049,UJHQ7XOG,25,2025-04-21 16:04:10,0.6762,0.8434,1.2973,0.9011,0
S049,UJHQ7XOG,26,2025-04-21 16:04:20,0.9554,0.7453,1.4245,0.6877,0
S049,UJHQ7XOG,27,2025-04-21 16:04:30,0.9237,0.6723,1.1915,0.9792,0
S049,UJHQ7XOG,28,2025-04-21 16:04:40,0.9322,1.2625,1.3735,0.5317,0
S049,UJHQ7XOG,31,2025-04-21 16:05:10,0.7543,1.4782,1.233,1.101,0
S049,UJHQ7XOG,32,2025-04-21 16:05:20,0.8881,0.6801,1.3151,0.9657,0
S049,UJHQ7XOG,33,2025-04-21 16:05:30,0.7703,0.8733,1.0986,0.6605,0
S049,UJHQ7XOG,34,2025-04-21 16:05:40,0.9826,1.1024,1.0385,0.4276,0
S049,UJHQ7XOG,35,2025-04-21 16:05:50,1.0966,0.796,1.0926,0.7185,0
S049,UJHQ7XOG,36,2025-04-21 16:06:00,1.2238,1.271,1.4164,0.6678,0
S049,UJHQ7XOG,37,2025-04-21 16:06:10,1.0328,1.0115,1.702,0.6517,0
S049,UJHQ7XOG,39,2025-04-21 16:06:30,0.773,0.6956,1.315,1.7369,0
S049,UJHQ7XOG,40,2025-04-21 16:06:40,0.9417,1.1604,1.5456,0.9348,0
S049,UJHQ7XOG,41,2025-04-21 16:06:50,1.1678,0.8795,1.0476,0.8505,0
S049,UJHQ7XOG,42,2025-04-21 16:07:00,0.9945,0.9066,1.1769,0.8382,0
S049,UJHQ7XOG,43,2025-04-21 16:07:10,0.9634,0.9811,1.8256,0.8004,0
S049,UJHQ7XOG,44,2025-04-21 16:07:20,0.7994,1.0557,1.0655,0.4997,0
S049,UJHQ7XOG,45,2025-04-21 16:07:30,0.8537,0.6868,0.9361,0.658,0
S049,UJHQ7XOG,46,2025-04-21 16:07:40,1.0881,0.977,1.282,0.5269,0
S049,UJHQ7XOG,47,2025-04-21 16:07:50,1.1413,0.8419,1.0232,0.917,0
S049,UJHQ7XOG,48,2025-04-21 16:08:00,1.1078,1.2043,1.1228,1.4575,0
S049,UJHQ7XOG,50,2025-04-21 16:08:20,0.8183,1.4755,0.8623,0.8024,0
S049,UJHQ7XOG,51,2025-04-21 16:08:30,1.1528,0.9422,2.1826,0.7092,0
S049,UJHQ7XOG,53,2025-04-21 16:08:50,0.7415,0.915,1.1327,0.8258,0
S049,UJHQ7XOG,54,2025-04-21 16:09:00,1.6893,0.9502,1.6528,0.7922,0
S049,UJHQ7XOG,55,2025-04-21 16:09:10,0.8914,1.0689,1.4169,0.8027,0
S049,UJHQ7XOG,57,2025-04-21 16:09:30,1.6861,1.049,1.3624,0.627,0
S049,UJHQ7XOG,59,2025-04-21 16:09:50,1.0392,0.919,1.1065,0.939,0
S049,UJHQ7XOG,60,2025-04-21 16:10:00,1.2227,1.1043,1.2122,0.7751,0
S049,UJHQ7XOG,61,2025-04-21 16:10:10,1.2211,1.2962,1.2613,0.6357,0
S049,UJHQ7XOG,62,2025-04-21 16:10:20,0.6989,0.938,1.2658,1.1464,0
S049,UJHQ7XOG,63,2025-04-21 16:10:30,0.9571,1.1023,1.5349,0.8106,0
S049,UJHQ7XOG,64,2025-04-21 16:10:40,1.1893,0.8189,1.903,0.799,0
S049,UJHQ7XOG,65,2025-04-21 16:10:50,0.9882,1.2899,2.0743,1.4656,0
S049,UJHQ7XOG,66,2025-04-21 16:11:00,0.8572,1.2472,1.1752,0.7104,0
S049,UJHQ7XOG,67,2025-04-21 16:11:10,1.1533,1.3431,1.0695,0.8625,0
S049,UJHQ7XOG,68,2025-04-21 16:11:20,1.3434,1.0293,1.2607,0.8981,0
S049,UJHQ7XOG,69,2025-04-21 16:11:30,1.2521,1.2968,0.9319,1.3026,0
S049,UJHQ7XOG,72,2025-04-21 16:12:00,0.7657,0.9407,1.7789,0.8523,0
S049,UJHQ7XOG,74,2025-04-21 16:12:20,1.4936,0.8393,1.3362,1.1451,0
S049,UJHQ7XOG,75,2025-04-21 16:12:30,0.6711,2.023,1.4439,0.7512,0
S049,UJHQ7XOG,76,2025-04-21 16:12:40,0.8995,1.0216,1.4091,0.8227,0
S049,UJHQ7XOG,77,2025-04-21 16:12:50,0.8954,1.3931,1.2321,0.524,0
S049,UJHQ7XOG,78,2025-04-21 16:13:00,0.9761,1.1587,0.8828,1.2947,0
S049,UJHQ7XOG,79,2025-04-21 16:13:10,1.0459,0.8568,1.2915,1.0517,0
S049,UJHQ7XOG,80,2025-04-21 16:13:20,1.3106,1.4207,0.9296,0.6621,0
S049,UJHQ7XOG,81,2025-04-21 16:13:30,0.9174,0.8461,1.4757,0.5752,0
S049,UJHQ7XOG,82,2025-04-21 16:13:40,0.9708,1.3959,1.7141,0.8504,0
S049,UJHQ7XOG,83,2025-04-21 16:13:50,0.936,0.8134,1.1247,1.002,0
S049,UJHQ7XOG,84,2025-04-21 16:14:00,0.7564,0.8526,2.0053,0.5641,0
S049,UJHQ7XOG,85,2025-04-21 16:14:10,1.0383,0.9811,1.2419,0.8566,0
S049,UJHQ7XOG,86,2025-04-21 16:14:20,1.1921,1.0439,1.5453,0.8601,0
S049,UJHQ7XOG,87,2025-04-21 16:14:30,1.0432,1.0774,0.9268,1.1095,0
S049,UJHQ7XOG,88,2025-04-21 16:14:40,0.7563,0.6639,1.2954,1.1106,0
S049,UJHQ7XOG,89,2025-04-21 16:14:50,1.6188,1.6175,1.2437,0.484,0
S049,UJHQ7XOG,90,2025-04-21 16:15:00,0.8896,0.9471,1.3586,0.6588,0
S049,UJHQ7XOG,92,2025-04-21 16:15:20,1.1402,0.7269,1.3726,0.8076,0
S049,UJHQ7XOG,93,2025-04-21 16:15:30,0.6945,1.3326,1.8119,0.8687,0
S049,UJHQ7XOG,94,2025-04-21 16:15:40,0.7836,0.7076,1.4308,0.6153,0
S049,UJHQ7XOG,95,2025-04-21 16:15:50,0.7925,1.1006,0.8123,0.605,0
S049,UJHQ7XOG,96,2025-04-21 16:16:00,1.0588,1.5996,0.9124,0.7426,0
S049,UJHQ7XOG,97,2025-04-21 16:16:10,0.8547,1.0474,1.0045,0.9483,0
S049,UJHQ7XOG,99,2025-04-21 16:16:30,0.8752,1.395,1.3332,0.7708,0
S049,UJHQ7XOG,100,2025-04-21 16:16:40,1.2953,1.5718,0.9281,0.8703,0
S049,UJHQ7XOG,101,2025-04-21 16:16:50,0.9186,1.3116,0.9571,0.4988,0
S049,UJHQ7XOG,102,2025-04-21 16:17:00,0.6871,1.4626,1.2346,0.4658,0
S049,UJHQ7XOG,103,2025-04-21 16:17:10,1.1401,1.92,1.0415,0.9214,0
S049,UJHQ7XOG,104,2025-04-21 16:17:20,1.1546,0.9472,1.5589,0.9188,0
S049,UJHQ7XOG,105,2025-04-21 16:17:30,1.5384,0.9364,1.0359,0.8177,0
S049,UJHQ7XOG,106,2025-04-21 16:17:40,1.5731,0.7026,0.9957,0.7491,0
S049,UJHQ7XOG,107,2025-04-21 16:17:50,1.2051,0.948,1.2037,1.2115,0
S049,UJHQ7XOG,108,2025-04-21 16:18:00,1.5549,0.8539,1.1535,0.5206,0
S053,UA4UNGQO,0,2025-02-10 09:00:00,0.7833,1.2447,0.674,1.0618,0
S053,UA4UNGQO,1,2025-02-10 09:00:10,0.7566,1.5542,1.4614,0.337,0
S053,UA4UNGQO,2,2025-02-10 09:00:20,0.6218,1.0532,1.5706,0.6546,0
S053,UA4UNGQO,3,2025-02-10 09:00:30,1.0155,1.7581,1.3112,0.6747,0
S053,UA4UNGQO,5,2025-02-10 09:00:50,1.0329,1.4247,1.4515,0.7026,0
S053,UA4UNGQO,7,2025-02-10 09:01:10,0.9568,0.8795,0.9194,1.1713,0
S053,UA4UNGQO,8,2025-02-10 09:01:20,1.3133,1.5031,1.3638,1.433,0
S053,UA4UNGQO,9,2025-02-10 09:01:30,0.8582,1.1226,1.5065,0.8005,0
S053,UA4UNGQO,10,2025-02-10 09:01:40,0.6203,1.055,1.3434,1.0355,0
S053,UA4UNGQO,11,2025-02-10 09:01:50,1.3125,1.1688,0.7638,1.0562,0
S053,UA4UNGQO,12,2025-02-10 09:02:00,0.8092,0.9499,1.0909,1.1077,0
S053,UA4UNGQO,15,2025-02-10 09:02:30,1.2884,1.118,1.1612,0.493,0
S053,UA4UNGQO,16,2025-02-10 09:02:40,1.3882,0.96,0.9303,1.3114,0
S053,UA4UNGQO,17,2025-02-10 09:02:50,0.9999,1.2431,1.9172,0.7845,0
S053,UA4UNGQO,18,2025-02-10 09:03:00,1.0446,1.0295,0.9206,0.4917,0
S053,UA4UNGQO,19,2025-02-10 09:03:10,1.262,1.0855,1.1029,0.5564,0
S053,UA4UNGQO,21,2025-02-10 09:03:30,1.2989,1.0388,1.2899,0.7577,0
S053,UA4UNGQO,22,2025-02-10 09:03:40,1.0109,0.9441,1.4791,0.8724,0
S054,UA3TELB6,1,2025-04-14 17:00:10,0.8729,1.2566,1.607,1.0138,0
S054,UA3TELB6,2,2025-04-14 17:00:20,0.9639,0.9188,1.3833,0.7947,0
S054,UA3TELB6,3,2025-04-14 17:00:30,0.6452,0.7869,1.1899,0.5283,0
S054,UA3TELB6,4,2025-04-14 17:00:40,1.0959,1.3124,1.9057,1.309,0
S054,UA3TELB6,5,2025-04-14 17:00:50,1.0987,0.8691,0.8186,0.8584,0
S054,UA3TELB6,6,2025-04-14 17:01:00,1.1385,1.1674,0.997,0.7862,0
S054,UA3TELB6,7,2025-04-14 17:01:10,0.8582,0.9949,1.2296,0.5098,0
S054,UA3TELB6,9,2025-04-14 17:01:30,0.6926,1.0252,1.0249,0.8138,0
S054,UA3TELB6,10,2025-04-14 17:01:40,0.6338,0.7149,0.7165,0.8374,0
S054,UA3TELB6,11,2025-04-14 17:01:50,0.6646,0.7465,1.0099,0.9829,0
S054,UA3TELB6,12,2025-04-14 17:02:00,1.1695,0.95,1.8981,0.8005,0
S054,UA3TELB6,15,2025-04-14 17:02:30,1.0942,0.7343,1.0044,1.0076,0
S054,UA3TELB6,16,2025-04-14 17:02:40,0.7744,1.226,1.4221,0.6669,0
S054,UA3TELB6,17,2025-04-14 17:02:50,0.8582,0.8813,1.0811,0.637,0
S054,UA3TELB6,18,2025-04-14 17:03:00,1.1034,1.3811,1.5018,0.9235,0
S054,UA3TELB6,20,2025-04-14 17:03:20,0.6345,1.1771,1.259,0.5906,0
S054,UA3TELB6,24,2025-04-14 17:04:00,0.8925,2.0371,0.9752,0.9812,0
S054,UA3TELB6,25,2025-04-14 17:04:10,0.7867,1.3859,1.2044,0.834,0
S054,UA3TELB6,26,2025-04-14 17:04:20,1.1442,1.5613,1.4317,0.6661,0
S054,UA3TELB6,27,2025-04-14 17:04:30,1.4096,0.9694,1.4114,1.1437,0
S054,UA3TELB6,28,2025-04-14 17:04:40,0.7113,1.0128,0.8843,1.1051,0
S054,UA3TELB6,29,2025-04-14 17:04:50,1.107,1.1327,1.324,0.708,0
S054,UA3TELB6,32,2025-04-14 17:05:20,0.8453,0.9334,1.2126,0.7206,0
S054,UA3TELB6,34,2025-04-14 17:05:40,0.8288,1.2324,2.3822,0.7787,0
S054,UA3TELB6,35,2025-04-14 17:05:50,1.0622,0.8325,1.1181,1.5515,0
S054,UA3TELB6,36,2025-04-14 17:06:00,1.2333,0.7819,1.3114,0.796,0
S054,UA3TELB6,37,2025-04-14 17:06:10,1.3969,0.6694,0.888,0.784,0
S054,UA3TELB6,38,2025-04-14 17:06:20,0.8918,0.9925,1.1748,0.5233,0
S054,UA3TELB6,39,2025-04-14 17:06:30,0.6366,0.7859,1.3362,1.3086,0
S054,UA3TELB6,40,2025-04-14 17:06:40,0.5822,1.3451,1.5653,1.1016,0
S054,UA3TELB6,41,2025-04-14 17:06:50,0.9713,1.2822,1.7263,0.5755,0
S054,UA3TELB6,42,2025-04-14 17:07:00,1.1002,1.1461,1.1141,0.7122,0
S054,UA3TELB6,43,2025-04-14 17:07:10,0.8878,0.9387,1.2638,0.6849,0
S054,UA3TELB6,44,2025-04-14 17:07:20,0.7113,0.948,1.7461,0.4179,0
S054,UA3TELB6,46,2025-04-14 17:07:40,0.9138,0.8917,1.0247,0.5771,0
S054,UA3TELB6,47,2025-04-14 17:07:50,0.9688,1.1754,1.8935,0.6417,0
S054,UA3TELB6,48,2025-04-14 17:08:00,0.9646,1.3087,1.5028,0.7841,0
S054,UA3TELB6,49,2025-04-14 17:08:10,1.3727,1.2312,1.3699,1.1972,0
S054,UA3TELB6,50,2025-04-14 17:08:20,0.9106,1.2595,1.0451,1.1545,0
S054,UA3TELB6,51,2025-04-14 17:08:30,0.697,0.9803,1.2549,0.6132,0
S054,UA3TELB6,52,2025-04-14 17:08:40,1.1492,1.4223,1.25,0.5334,0
S054,UA3TELB6,53,2025-04-14 17:08:50,0.9959,0.7835,1.1452,1.124,0
S054,UA3TELB6,54,2025-04-14 17:09:00,0.5914,0.9965,0.9363,0.8204,0
S054,UA3TELB6,55,2025-04-14 17:09:10,1.4064,0.8648,1.3758,0.7255,0
S054,UA3TELB6,56,2025-04-14 17:09:20,1.1393,1.3815,0.8645,0.4301,0
S054,UA3TELB6,57,2025-04-14 17:09:30,0.8199,0.7991,1.1116,0.7386,0
S054,UA3TELB6,58,2025-04-14 17:09:40,0.9913,0.9618,1.7474,1.2441,0
S056,U3XWAXPD,0,2025-03-08 12:00:00,1.0193,1.1348,0.9349,1.0102,0
S056,U3XWAXPD,1,2025-03-08 12:00:10,1.1208,0.6954,1.4301,0.4981,0
S056,U3XWAXPD,2,2025-03-08 12:00:20,1.3375,1.0565,0.8831,0.6137,0
S056,U3XWAXPD,4,2025-03-08 12:00:40,1.1964,1.3439,1.0394,0.5133,0
S056,U3XWAXPD,5,2025-03-08 12:00:50,1.2264,1.4281,1.4502,0.5259,0
S056,U3XWAXPD,6,2025-03-08 12:01:00,1.1465,0.6029,1.702,1.0212,0
S056,U3XWAXPD,7,2025-03-08 12:01:10,0.8581,0.9163,1.0497,0.6861,0
S056,U3XWAXPD,8,2025-03-08 12:01:20,0.8442,0.8572,0.983,0.7387,0
S056,U3XWAXPD,9,2025-03-08 12:01:30,1.1732,1.4597,1.7477,0.9589,0
S056,U3XWAXPD,10,2025-03-08 12:01:40,1.2418,1.2535,0.9614,0.5091,0
S056,U3XWAXPD,11,2025-03-08 12:01:50,1.3277,1.0852,2.131,1.375,0
S056,U3XWAXPD,12,2025-03-08 12:02:00,0.9469,0.992,1.0068,0.5068,0
S056,U3XWAXPD,14,2025-03-08 12:02:20,0.9192,0.8426,1.7303,0.7671,0
S056,U3XWAXPD,15,2025-03-08 12:02:30,0.7627,1.0781,1.8935,0.4729,0
S056,U3XWAXPD,17,2025-03-08 12:02:50,1.3175,1.5841,1.3464,0.5468,0
S056,U3XWAXPD,19,2025-03-08 12:03:10,1.0586,1.1145,1.1061,0.8177,0
S056,U3XWAXPD,20,2025-03-08 12:03:20,0.9683,0.8589,0.9813,0.4708,0
S056,U3XWAXPD,21,2025-03-08 12:03:30,0.8236,1.2213,1.3657,0.9006,0
S056,U3XWAXPD,22,2025-03-08 12:03:40,0.6979,1.3468,1.3341,0.6254,0
S056,U3XWAXPD,24,2025-03-08 12:04:00,0.7818,1.0413,1.3314,0.5759,0
S056,U3XWAXPD,25,2025-03-08 12:04:10,1.2281,2.1187,1.1463,0.9645,0
S056,U3XWAXPD,26,2025-03-08 12:04:20,1.2946,1.3908,1.1389,0.6466,0
S056,U3XWAXPD,27,2025-03-08 12:04:30,0.833,1.2219,1.5794,0.5881,0
S056,U3XWAXPD,28,2025-03-08 12:04:40,0.8999,1.2313,1.5882,0.533,0
S056,U3XWAXPD,29,2025-03-08 12:04:50,0.7903,0.7141,1.04,0.5364,0
S056,U3XWAXPD,30,2025-03-08 12:05:00,1.1983,1.5722,0.9708,0.7556,0
S056,U3XWAXPD,31,2025-03-08 12:05:10,0.828,1.0292,1.6418,0.948,0
S056,U3XWAXPD,32,2025-03-08 12:05:20,1.3281,0.6205,1.5729,0.9141,0
S056,U3XWAXPD,34,2025-03-08 12:05:40,0.8607,1.4494,1.1819,0.8482,0
S056,U3XWAXPD,35,2025-03-08 12:05:50,0.8576,1.338,1.2446,0.8295,0
S056,U3XWAXPD,37,2025-03-08 12:06:10,0.7303,1.2391,1.0666,0.7562,0
S056,U3XWAXPD,38,2025-03-08 12:06:20,1.6761,1.3112,1.8094,0.523,0
S056,U3XWAXPD,39,2025-03-08 12:06:30,1.3921,1.2665,1.7179,0.5956,0
S056,U3XWAXPD,40,2025-03-08 12:06:40,1.1091,1.0741,0.8029,0.9485,0
S056,U3XWAXPD,41,2025-03-08 12:06:50,1.4298,1.587,1.7217,0.4132,0
S056,U3XWAXPD,42,2025-03-08 12:07:00,1.0667,1.1616,0.9982,0.8088,0
S056,U3XWAXPD,44,2025-03-08 12:07:20,1.0284,1.1977,1.0526,0.8188,0
S056,U3XWAXPD,45,2025-03-08 12:07:30,1.2027,1.4375,1.4303,0.8478,0
S056,U3XWAXPD,47,2025-03-08 12:07:50,0.9821,0.9587,0.751,1.1414,0
S056,U3XWAXPD,48,2025-03-08 12:08:00,0.8168,1.1689,1.1222,0.8704,0
S056,U3XWAXPD,49,2025-03-08 12:08:10,1.7533,0.8824,1.3662,0.844,0
S056,U3XWAXPD,50,2025-03-08 12:08:20,1.3611,1.3141,1.1046,0.5828,0
S056,U3XWAXPD,51,2025-03-08 12:08:30,0.5851,1.8612,1.434,0.5667,0
S056,U3XWAXPD,54,2025-03-08 12:09:00,1.0979,0.8177,1.9383,0.7452,0
S056,U3XWAXPD,55,2025-03-08 12:09:10,1.2461,1.3375,1.1005,0.6728,0
S056,U3XWAXPD,56,2025-03-08 12:09:20,1.0844,0.7457,1.5339,1.1084,0
S056,U3XWAXPD,57,2025-03-08 12:09:30,1.3579,1.3621,1.2174,0.4874,0
S056,U3XWAXPD,58,2025-03-08 12:09:40,1.0846,0.4028,1.9462,1.0243,0
S056,U3XWAXPD,59,2025-03-08 12:09:50,0.8634,0.8219,1.3949,1.4406,0
S056,U3XWAXPD,62,2025-03-08 12:10:20,1.0266,1.0959,1.2914,1.0818,0
S056,U3XWAXPD,63,2025-03-08 12:10:30,0.9482,1.512,1.5467,0.6154,0
S056,U3XWAXPD,66,2025-03-08 12:11:00,1.3068,0.7888,0.6,0.8065,0
S056,U3XWAXPD,68,2025-03-08 12:11:20,0.882,0.9823,1.2459,0.7966,0
S056,U3XWAXPD,69,2025-03-08 12:11:30,1.0148,1.5216,0.8473,0.8251,0
S056,U3XWAXPD,70,2025-03-08 12:11:40,1.0154,0.9188,1.1165,0.8869,0
S056,U3XWAXPD,71,2025-03-08 12:11:50,0.9063,0.9356,1.0047,0.6841,0
S056,U3XWAXPD,72,2025-03-08 12:12:00,1.1167,1.7292,1.9643,0.6807,0
S056,U3XWAXPD,73,2025-03-08 12:12:10,0.7848,1.3198,1.0499,1.5056,0
S056,U3XWAXPD,74,2025-03-08 12:12:20,1.1348,1.1307,0.8629,1.2538,0
S056,U3XWAXPD,76,2025-03-08 12:12:40,0.9671,0.8641,1.343,1.1525,0
S056,U3XWAXPD,77,2025-03-08 12:12:50,1.2369,1.1447,0.8105,1.7006,0
S056,U3XWAXPD,78,2025-03-08 12:13:00,1.2786,0.6887,0.8541,0.9316,0
S056,U3XWAXPD,79,2025-03-08 12:13:10,0.8992,0.5633,1.1332,0.9817,0
S056,U3XWAXPD,80,2025-03-08 12:13:20,0.7835,1.1491,0.8443,0.6264,0
S056,U3XWAXPD,82,2025-03-08 12:13:40,1.1092,0.9095,1.4106,0.891,0
S056,U3XWAXPD,83,2025-03-08 12:13:50,0.9895,0.9188,1.158,0.7587,0
S056,ULRYMW5C,0,2025-02-05 11:00:00,0.9484,1.0767,1.2019,0.8436,0
S056,ULRYMW5C,1,2025-02-05 11:00:10,1.2013,1.1294,0.8716,1.4472,0
S056,ULRYMW5C,2,2025-02-05 11:00:20,1.1558,0.7845,1.0972,0.4846,0
S056,ULRYMW5C,3,2025-02-05 11:00:30,0.946,1.2689,1.4649,0.9482,0
S056,ULRYMW5C,4,2025-02-05 11:00:40,0.7565,1.0545,1.1651,0.4176,0
S056,ULRYMW5C,5,2025-02-05 11:00:50,0.643,0.5432,1.0441,0.5328,0
S056,ULRYMW5C,6,2025-02-05 11:01:00,1.2731,1.0013,0.8676,0.9218,0
S056,ULRYMW5C,7,2025-02-05 11:01:10,1.0701,1.5268,0.7884,0.952,0
S056,ULRYMW5C,8,2025-02-05 11:01:20,1.2925,1.413,1.0714,1.0854,0
S056,ULRYMW5C,9,2025-02-05 11:01:30,1.6681,1.1168,0.9789,0.5712,0
S056,ULRYMW5C,10,2025-02-05 11:01:40,0.9071,1.0765,1.822,0.9238,0
S056,ULRYMW5C,11,2025-02-05 11:01:50,0.8128,0.6272,1.0154,0.4779,0
S056,ULRYMW5C,12,2025-02-05 11:02:00,1.5244,0.9566,0.9116,1.7715,0
S056,ULRYMW5C,13,2025-02-05 11:02:10,1.6866,0.5355,1.0872,1.0188,0
S056,ULRYMW5C,14,2025-02-05 11:02:20,0.9237,1.71,1.2965,0.7168,0
S056,ULRYMW5C,15,2025-02-05 11:02:30,2.1192,0.8291,1.0495,1.3384,0
S056,ULRYMW5C,16,2025-02-05 11:02:40,0.7153,1.2998,1.108,0.6659,0
S056,ULRYMW5C,17,2025-02-05 11:02:50,1.1536,0.6377,1.8656,0.4627,0
S056,ULRYMW5C,18,2025-02-05 11:03:00,0.7505,0.9234,1.0707,0.6457,0
S056,ULRYMW5C,19,2025-02-05 11:03:10,0.971,1.1584,1.0514,0.7756,0
S056,ULRYMW5C,20,2025-02-05 11:03:20,1.0346,1.103,0.9501,0.8068,0
S056,ULRYMW5C,21,2025-02-05 11:03:30,0.993,1.1954,1.304,0.7036,0
